electeur	auteur	vote	version
bertrandheriard	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
leblancannie	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
stephanebureau	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
shalevvayness	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
bastinchristophe	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
irenepasseron	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
helenebourguignon	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
albertcohen	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
mariechristinehellmann	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
paullouisrinuy	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
ericguichard	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
etiennebourel	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
adelineregeuniversitedestrasbourg	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
marieannepaveau	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
danieldelanoe	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
palumbo1	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
libby	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
dorotheebellamy	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
chloederailgarotta	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
gchartron	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
juliengilet1	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
stephanechaudiron	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
magisjudith	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
lafaitjacques	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
goalic	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
odilecontat	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
alexandregefen	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
jeanlucdeochandiano	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
mariemignot	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
guillaumequeruel	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
melanieleforestier	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
marieniatel	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
inradistodilehologne	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
toninasalis	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
giblinbeatrice	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
prin	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
pascaletalour	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
jeanbaptistedevathaire	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
guerinfrancoise	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
thierryfournier	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
virginieb1	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
ludivineabd	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
quentingrimaud	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
michelirechtmanvannina	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
paquefrancoise	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
francoisethibault	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
segoviafabienne	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
brunodelon	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
delvolgo	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
pierre4	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
geraldineniateldacos	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
jouve	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
jeanchristophepeyssard	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
lecordierdidier	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
anthonyacrouteditvampouille	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
raphaelcandelier	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
leoducas	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
dialloibrahima	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
bourkia	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
isako	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
guillaumecabanac	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
lharmattan	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
duflotjeanluc	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
nathalielarmanjat	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
morlock	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
rasoamaharoeugene	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
gregallaire	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
schneiderbenoit	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
paulesanchou	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
sbauin	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
vincentdemont	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
antoineamarilli	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
nathalieduchange	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
christofschoch	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
thomaslamarche	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
bernardgendebien	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
catherinelandry	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
francisandre	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
arramyleroux	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
carmenhusti	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
jeannevarasco	cairninfo	0	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
mariajesteban	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
medecineethygienebertrandkieferdirecteur	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
simonandre	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
bagnerisemmanuelle	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
carolineverzat	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
celinevautrin	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
audeleblond	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
jeanfrancoislutz	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
christineollendorff	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
michellichtle	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
jeremienuel	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
alainberetzpresidentdeluniversitedestrasbourg	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
philippebeauvillard	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
danielpouyllau	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
camus1	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
geraldinepoels	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
christellerabier	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
sabrinavaly	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
revuelesetudessociales	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
clairelemercier	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
cordier	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
leblancantoine	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
emmanuelbarthelemy	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
josephrouzel	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
girardarmelle	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
wanonogauthiernadine	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
emmanuellecartron	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
marcdemontalembert1	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
bernardvandermersch	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
pierratfrederic	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
baladin	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
alainmarois	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
claudegauvard	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
guillaumegrandgeorgepicard	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
massimoborlandi	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
thbru	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
isalineaugusto	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
clairehanusse	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
bagolinav	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
aymardmaurice	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
chantalbarutau	cairninfo	-1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
mariepirson	cairninfo	1	favoriser-le-libre-acces-sans-mettre-en-peril-les-revues-shs-imaginer-de-nouveaux-modeles-de-diffusion-de-la-science
